Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Date,Category
/profile/http://orcid.org/0000-0002-5129-4382/s=settings,25,14,0:04:43,2,0.00%,12.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-5129-4382/s=settings,2,2,0:00:42,0,0.00%,50.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-5129-4382/s=settings,2,1,0:03:02,0,0.00%,0.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0002-5129-4382/s=settings,1,1,0:01:28,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0002-5371-6577,2,1,0:00:57,0,0.00%,50.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-5371-6577/s=settings/s=groups,1,1,0:00:04,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,25,21,0:05:56,7,57.14%,36.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,29,24,0:09:20,4,25.00%,24.14%,2018-02-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,21,18,0:08:19,2,50.00%,28.57%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,28,23,0:10:07,3,0.00%,39.29%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,7,7,0:04:30,1,0.00%,28.57%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717,7,6,0:07:58,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-5511-9717/s=settings/s=groups,4,1,0:00:06,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-5637-252X,10,7,0:15:10,0,0.00%,70.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-5637-252X,3,3,0:00:05,1,100.00%,66.67%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-6220-0134,1,1,0:00:00,1,100.00%,100.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0002-6244-5991,4,2,0:05:00,1,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0002-6336-0762/s=settings,1,1,0:25:14,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-6336-0762/s=settings,2,2,0:00:00,1,100.00%,100.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-6336-0762/s=settings/,1,1,0:00:00,0,0.00%,100.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-6426-7121,1,1,0:00:15,0,0.00%,0.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-6668-8472,1,1,0:00:35,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-6668-8472,1,1,0:00:23,0,0.00%,0.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-6794-3922,9,7,0:00:22,4,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-7001-215X/s=settings/s=groups,1,1,0:00:02,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-7429-4385/s=settings,1,1,0:00:00,0,0.00%,100.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0002-7572-1414,1,1,0:00:07,0,0.00%,0.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-7705-5670,2,2,0:00:31,0,0.00%,50.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-7705-5670,21,20,0:09:38,2,50.00%,42.86%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-7705-5670,7,7,0:04:14,0,0.00%,28.57%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,7,7,0:03:04,0,0.00%,28.57%,2018-01-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,8,8,0:04:44,0,0.00%,0.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,8,7,0:07:18,0,0.00%,12.50%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,12,11,0:05:17,0,0.00%,58.33%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,13,12,0:08:23,1,0.00%,30.77%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,12,8,0:02:35,0,0.00%,8.33%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,20,18,0:06:03,1,100.00%,20.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,21,19,0:05:01,2,100.00%,28.57%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,16,15,0:03:50,0,0.00%,12.50%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,12,12,0:03:30,0,0.00%,25.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303,4,4,0:03:04,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303/s=settings/s=groups,1,1,0:00:01,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303/s=settings/s=groups,1,1,0:14:40,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-7822-2303/s=settings/s=groups,1,1,0:00:02,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-7918-242X,1,1,0:00:00,0,0.00%,100.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,2,2,0:00:00,1,100.00%,100.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,3,2,0:00:06,0,0.00%,33.33%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,2,2,0:00:08,0,0.00%,50.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,8,7,0:06:12,0,0.00%,37.50%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,1,1,0:00:17,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,5,5,0:00:23,0,0.00%,80.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,1,1,0:00:00,0,0.00%,100.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341,3,3,0:01:31,0,0.00%,33.33%,2018-10-01,MyData
/profile/http://orcid.org/0000-0002-8121-2341/s=settings,5,1,0:03:39,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-8132-890X,1,1,0:01:09,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0002-8132-890X,45,19,0:01:18,7,57.14%,22.22%,2018-10-01,MyData
/profile/http://orcid.org/0000-0002-8132-890X,84,7,0:00:59,4,0.00%,1.19%,2018-11-01,MyData
/profile/http://orcid.org/0000-0002-8251-6603,4,2,0:03:07,1,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-8345-4811,1,1,0:00:14,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0002-8485-0293,1,1,0:00:00,0,0.00%,100.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-8596-7290,2,2,0:00:00,1,100.00%,100.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0002-8596-7290,1,1,0:01:00,1,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0002-8642-7843,2,2,0:00:37,1,100.00%,50.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0002-8663-7701,2,2,0:05:11,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-8663-7701/s=settings,4,2,0:02:32,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-8663-7701/s=settings/,1,1,0:00:47,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-8685-6242,1,1,0:00:09,0,0.00%,0.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0002-8864-5772,1,1,0:03:01,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-8864-5772/s=settings,1,1,0:01:54,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-9083-0686,2,2,0:00:24,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-9083-0686/s=settings,1,1,0:00:04,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0002-9083-0686/s=settings,3,2,0:07:37,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0002-9083-0686/s=settings/s=groups,9,6,0:00:37,0,0.00%,11.11%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-0039-5025,2,2,0:00:16,0,0.00%,50.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0003-0039-5025,1,1,0:00:26,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0003-0077-4738,2,2,0:00:05,0,0.00%,50.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-0077-4738,4,3,0:00:09,0,0.00%,25.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-0077-4738,4,4,0:00:09,2,0.00%,25.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-0077-4738,1,1,0:00:00,0,0.00%,100.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-0200-0787,3,3,0:21:29,1,100.00%,66.67%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-0287-5604,1,1,0:00:09,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-0490-6451,2,2,0:05:08,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-0490-6451/s=settings,1,1,0:00:10,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-0557-5594,1,1,0:00:21,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-0557-5594/s=settings,5,4,0:05:41,2,0.00%,40.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-1241-8351,1,1,0:26:55,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-1271-0408,1,1,0:00:00,0,0.00%,100.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-1307-8483,3,2,0:00:39,1,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-1377-6978,7,3,0:00:19,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-1377-6978,1,1,0:00:03,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-1377-6978/s=settings,6,3,0:00:57,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-1377-6978/s=settings/s=groups,3,2,0:02:01,0,0.00%,33.33%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-1383-7814,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-1383-7814,2,2,0:19:28,0,0.00%,0.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-1846-5140,1,1,0:00:14,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-1928-5555,1,1,0:00:04,0,0.00%,0.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0003-1928-5555/s=settings,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-2004-4783,7,4,0:00:41,1,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2004-4783,1,1,0:00:00,1,100.00%,100.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-2021-4746,1,1,0:00:05,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,6,6,0:07:43,0,0.00%,16.67%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,11,9,0:08:14,1,0.00%,18.18%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,10,10,0:06:33,1,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,14,13,0:07:15,1,0.00%,21.43%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,13,12,0:01:45,2,50.00%,30.77%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-2057-2578,6,5,0:02:53,0,0.00%,16.67%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-2087-607X,1,1,0:03:13,0,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2087-607X,1,1,0:00:12,0,0.00%,0.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-2087-607X/s=settings,2,2,0:02:32,0,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2087-607X/s=settings,1,1,0:00:05,0,0.00%,0.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-2176-2699,1,1,0:00:47,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0003-2176-2699,1,1,0:00:05,0,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2176-2699,1,1,0:02:38,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,6,5,0:01:27,0,0.00%,50.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,2,1,0:07:28,0,0.00%,0.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,1,1,0:00:11,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,8,5,0:00:14,1,100.00%,25.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,21,19,0:02:40,0,0.00%,61.90%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,12,11,0:01:36,2,50.00%,58.33%,2018-07-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,6,5,0:01:56,0,0.00%,33.33%,2018-08-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,1,1,0:00:00,0,0.00%,100.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X,1,1,0:00:44,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X/s=settings,1,1,0:00:11,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X/s=settings,2,1,0:00:06,0,0.00%,0.00%,2018-11-01,MyData
/profile/http://orcid.org/0000-0003-2192-431X/s=settings/s=groups,2,2,0:00:15,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-2218-638X,1,1,0:04:21,0,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-2218-638X/s=settings/s=groups,1,1,0:00:03,0,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-2241-4901,5,2,0:00:36,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2241-4901/s=settings,2,1,0:00:14,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2241-4901/s=settings/,2,2,0:00:11,1,100.00%,50.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2362-3756,1,1,0:00:48,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-2532-5648,1,1,0:00:00,0,0.00%,100.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-2668-2794,1,1,0:00:00,0,0.00%,100.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-2695-1659,1,1,0:00:12,0,0.00%,0.00%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-2695-1659,5,2,0:01:47,0,0.00%,40.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2695-1659/s=settings/s=groups,2,1,0:00:18,0,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-2771-9077,2,1,0:00:26,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-2771-9077,2,2,0:00:20,0,0.00%,50.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0003-2873-3647,1,1,0:01:10,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0003-2905-0637,1,1,0:00:51,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3114-2186,6,3,0:00:59,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3185-8512,3,2,0:03:47,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3185-8512/s=settings,1,1,0:00:11,0,0.00%,0.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3185-8512/s=settings,1,1,0:00:19,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,9,8,0:04:57,0,0.00%,22.22%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,13,11,0:03:00,0,0.00%,15.38%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,15,13,0:09:45,1,0.00%,20.00%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,29,26,0:04:51,2,50.00%,17.24%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,45,32,0:04:25,1,0.00%,4.44%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-3283-554X,23,19,0:05:49,1,0.00%,13.04%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-3416-572X,4,3,0:01:25,0,0.00%,25.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3455-6245/s=settings,9,4,0:05:58,1,0.00%,11.11%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3455-6245/s=settings,1,1,0:00:27,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,5,5,0:08:39,1,100.00%,40.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,6,6,0:08:37,3,33.33%,33.33%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,7,7,0:14:26,0,0.00%,57.14%,2018-03-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,11,10,0:05:10,3,33.33%,63.64%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,14,14,0:07:21,1,0.00%,14.29%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-3697-394X,11,10,0:10:04,2,50.00%,54.55%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-3876-7058,1,1,0:04:36,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3876-7058,1,1,0:00:28,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-3876-7058/,1,1,0:00:03,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3876-7058/s=settings,3,2,0:05:57,1,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-3876-7058/s=settings,4,4,0:00:37,1,100.00%,50.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-3949-2949,1,1,0:00:11,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-3949-2949,1,1,0:00:10,0,0.00%,0.00%,2018-07-01,MyData
/profile/http://orcid.org/0000-0003-3949-2949/s=settings,10,7,0:02:16,6,33.33%,20.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-4117-9927,1,1,0:04:37,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-4136-8971,1,1,0:00:09,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-4136-8971/s=settings,2,2,0:00:25,1,100.00%,50.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-4246-5685,1,1,0:01:12,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-4385-3735,1,1,0:02:36,0,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-4385-3735,16,7,0:04:08,4,25.00%,6.25%,2018-02-01,MyData
/profile/http://orcid.org/0000-0003-4385-3735,1,1,0:00:38,0,0.00%,0.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-4385-3735/s=settings/s=groups,1,1,0:00:53,0,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-4486-9448,1,1,0:00:18,0,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-4486-9448/s=settings/s=groups,2,2,0:00:00,1,100.00%,100.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-4490-7416,1,1,0:00:09,0,0.00%,0.00%,2018-04-01,MyData
/profile/http://orcid.org/0000-0003-4490-7416,1,1,0:00:05,0,0.00%,0.00%,2018-05-01,MyData
/profile/http://orcid.org/0000-0003-4703-1974,3,3,0:08:43,1,0.00%,0.00%,2018-01-01,MyData
/profile/http://orcid.org/0000-0003-4703-1974,1,1,0:00:04,0,0.00%,0.00%,2018-06-01,MyData
/profile/http://orcid.org/0000-0003-4703-1974,1,1,0:03:02,0,0.00%,0.00%,2018-09-01,MyData
/profile/http://orcid.org/0000-0003-4703-1974,1,1,0:00:00,0,0.00%,100.00%,2018-10-01,MyData
/profile/http://orcid.org/0000-0003-4860-2476,1,1,0:01:51,0,0.00%,0.00%,2018-08-01,MyData
/profile/http://orcid.org/0000-0003-4997-2495,3,2,0:00:06,0,0.00%,0.00%,2018-01-01,MyData
/profile/http:/0000-0002-8864-5772/orcid.org/s=settings,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,MyData
/profile/http:/orcid.org/0000-0003-1241-8351,1,1,0:00:00,1,100.00%,100.00%,2018-11-01,MyData
/profile/https://orcid.org/0000-0002-1615-3963,1,1,0:00:10,0,0.00%,0.00%,2018-07-01,MyData
/profile/https://orcid.org/0000-0002-1783-0698,1,1,0:00:06,0,0.00%,0.00%,2018-09-01,MyData
/profile/https://orcid.org/0000-0002-7572-1414,1,1,0:00:05,0,0.00%,0.00%,2018-07-01,MyData
/profile/https://orcid.org/0000-0002-8596-7290,1,1,0:00:12,0,0.00%,0.00%,2018-01-01,MyData
/profile/robertFord,1,1,0:00:10,0,0.00%,0.00%,2018-08-01,MyData
/profile/settings,1,1,0:00:02,0,0.00%,0.00%,2018-03-01,MyData
"/profile/uid=goldstein,o=unaffiliated,dc=ecoinformatics,dc=org",2,2,0:04:41,0,0.00%,50.00%,2018-07-01,Exclude
"/profile/uid=goldstein,ou=Account,dc=ecoinformatics,dc=org",1,1,0:00:04,0,0.00%,0.00%,2018-01-01,Exclude
/profile/urn:uuid:6ecf7011-adb2-4437-a101-dbd276d46acd,1,1,0:00:05,0,0.00%,0.00%,2018-08-01,Dataset
/profile/urn:uuid:dd5a3796-7a71-4402-830b-62b4ccdf1b97,1,1,0:00:13,0,0.00%,0.00%,2018-06-01,Dataset
/profile/v,1,1,0:00:03,0,0.00%,0.00%,2018-06-01,MyData
/project/annual_observations_of_the_biological_and_physical_marine_environment_in_the_chukchi_and_nearshore_beaufort_seas_near_barrow_ak.html,1,1,0:00:00,1,100.00%,100.00%,2018-08-01,Projects
/project/collaborative_research_the_impact,1,1,0:00:00,1,100.00%,100.00%,2018-01-01,Projects
/project/international_arctic_research_center_iarc_-_nabos_nansen_and_amundsen_basins_observational_system,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,Projects
/projects/,2,2,0:00:13,2,50.00%,50.00%,2018-01-01,Projects
/projects/,2,2,0:00:20,2,50.00%,50.00%,2018-02-01,Projects
/projects/,2,2,0:00:06,2,50.00%,50.00%,2018-03-01,Projects
/projects/,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,Projects
/projects/,2,2,0:01:39,2,0.00%,0.00%,2018-06-01,Projects
/projects/,2,2,0:00:11,2,0.00%,0.00%,2018-07-01,Projects
/projects/,2,1,0:00:21,1,0.00%,0.00%,2018-08-01,Projects
/projects/,2,1,0:00:14,1,0.00%,0.00%,2018-09-01,Projects
/projects/,1,1,0:00:18,1,0.00%,0.00%,2018-10-01,Projects
/projects/,1,1,0:00:12,1,0.00%,0.00%,2018-11-01,Projects
/projects/,1,1,0:00:00,1,100.00%,100.00%,2018-12-01,Projects
/prop,1,1,0:00:00,1,100.00%,100.00%,2018-04-01,Proposals
/proposal,4,4,0:00:00,4,100.00%,100.00%,2018-04-01,Proposals
/proposal,1,1,0:00:05,0,0.00%,0.00%,2018-07-01,Proposals
/proposals/,9,6,0:03:29,1,100.00%,22.22%,2018-01-01,Proposals
/proposals/,10,9,0:00:35,2,100.00%,30.00%,2018-02-01,Proposals
/proposals/,100,77,0:04:10,36,83.33%,52.00%,2018-03-01,Proposals
/proposals/,344,305,0:02:38,251,76.00%,70.64%,2018-04-01,Proposals
/proposals/,97,87,0:03:20,63,79.37%,70.10%,2018-05-01,Proposals
/proposals/,9,8,0:00:34,3,66.67%,44.44%,2018-06-01,Proposals
/proposals/,6,6,0:01:28,3,33.33%,33.33%,2018-07-01,Proposals
/proposals/,17,16,0:03:33,6,50.00%,52.94%,2018-08-01,Proposals
/proposals/,11,11,0:00:21,3,100.00%,63.64%,2018-09-01,Proposals
/proposals/,9,8,0:00:33,3,66.67%,44.44%,2018-10-01,Proposals
/proposals/,2,2,0:00:13,0,0.00%,50.00%,2018-11-01,Proposals
/proposals/,7,7,0:00:40,1,100.00%,28.57%,2018-12-01,Proposals
/proposals/?preview_id=609&preview_nonce=6f60b1ae85&_thumbnail_id=-1&preview=true,7,1,0:02:46,0,0.00%,0.00%,2018-03-01,Exclude
/proposals/?preview_id=609&preview_nonce=c04f6717db&_thumbnail_id=-1&preview=true,2,1,0:01:15,0,0.00%,0.00%,2018-06-01,Exclude
/proposals/attachment/arctic_data_center_rfp_2018-synth_working_group_budget_wksheet/,1,1,0:00:38,0,0.00%,0.00%,2018-03-01,Proposals
/publications/,15,13,0:01:40,2,100.00%,33.33%,2018-01-01,Publications
/publications/,31,20,0:01:35,7,85.71%,41.94%,2018-02-01,Publications
/publications/,23,17,0:00:26,4,100.00%,52.17%,2018-03-01,Publications
/publications/,38,30,0:01:53,6,83.33%,31.58%,2018-04-01,Publications
/publications/,16,14,0:00:26,1,100.00%,37.50%,2018-05-01,Publications
/publications/,20,20,0:00:58,5,80.00%,45.00%,2018-06-01,Publications
/publications/,19,13,0:01:44,4,75.00%,47.37%,2018-07-01,Publications
/publications/,29,27,0:02:03,7,85.71%,55.17%,2018-08-01,Publications
/publications/,33,28,0:00:55,14,100.00%,54.55%,2018-09-01,Publications
/publications/,21,19,0:01:38,5,100.00%,57.14%,2018-10-01,Publications
/publications/,38,30,0:00:49,12,100.00%,57.89%,2018-11-01,Publications
/publications/,29,23,0:04:33,8,62.50%,48.28%,2018-12-01,Publications
/q-and-a/,14,14,0:02:29,3,66.67%,14.29%,2018-01-01,QA
/q-and-a/,16,15,0:00:31,0,0.00%,25.00%,2018-02-01,QA
/q-and-a/,35,27,0:01:54,3,0.00%,25.71%,2018-03-01,QA
/q-and-a/,44,35,0:01:26,7,71.43%,20.45%,2018-04-01,QA
/q-and-a/,39,30,0:04:47,11,27.27%,25.64%,2018-05-01,QA
/q-and-a/,12,9,0:02:59,1,0.00%,16.67%,2018-06-01,QA
/q-and-a/,14,11,0:02:08,3,33.33%,21.43%,2018-07-01,QA
/q-and-a/,19,18,0:02:48,0,0.00%,26.32%,2018-08-01,QA
/q-and-a/,29,27,0:05:52,7,85.71%,58.62%,2018-09-01,QA
/q-and-a/,23,21,0:01:04,4,100.00%,26.09%,2018-10-01,QA
